rowid,sampleid,age,gender
1261,050848,teens,female
1262,030104,thirties,female
1263,009191,fourties,male
1264,018458,fifties,female
1265,130584,teens,female
1266,094842,fifties,female
1267,138097,fourties,male
1268,118811,thirties,female
1269,113221,sixties,female
1270,065827,fourties,male
1271,117963,fifties,female
1272,078982,twenties,female
1273,148000,teens,female
1274,145832,seventies,female
1275,033929,fourties,male
1276,115884,teens,male
1277,055489,sixties,male
1278,005420,twenties,female
1279,069789,thirties,male
1280,012777,fourties,female
1281,012646,seventies,male
1282,113565,fourties,female
1283,135896,twenties,male
1284,093670,teens,female
1285,090457,thirties,male
1286,116235,fifties,female
1287,033929,fourties,male
1288,117642,sixties,female
1289,086365,seventies,male
1290,128785,thirties,female
1291,103899,fourties,female
1292,131780,sixties,male
1293,027461,thirties,female
1294,052107,sixties,male
1295,089741,thirties,female
1296,093243,twenties,female
1297,043338,fourties,female
1298,114473,teens,male
1299,143527,twenties,male
1300,050699,sixties,female
1301,094984,sixties,male
1302,012366,sixties,male
1303,136217,thirties,female
1304,102830,fourties,female
1305,126353,seventies,female
1306,046470,twenties,male
1307,094405,thirties,female
1308,133450,seventies,male
1309,044717,seventies,female
1310,122882,thirties,male
1311,044138,thirties,male
1312,040191,twenties,female
1313,109609,twenties,male
1314,082045,sixties,male
1315,030866,fourties,male
1316,073800,seventies,male
1317,073182,fourties,female
1318,117740,fourties,male
1319,079168,twenties,male
1320,100289,teens,female
1321,001508,teens,male
1322,128868,fourties,female
1323,060117,thirties,male
1324,128012,seventies,male
1325,101454,fourties,male
1326,087496,fifties,female
1327,010341,sixties,male
1328,040742,fifties,male
1329,092494,thirties,male
1330,088329,teens,female
1331,121830,fourties,male
1332,131623,thirties,female
1333,055864,twenties,female
1334,108897,fourties,female
1335,128648,fifties,female
1336,113071,sixties,male
1337,099030,teens,male
1338,041233,fifties,female
1339,026431,teens,male
1340,090556,fourties,female
1341,068612,fourties,male
1342,093440,fifties,female
1343,105348,fourties,male
1344,026160,thirties,female
1345,003980,teens,female
1346,026066,fifties,female
1347,042717,fifties,female
1348,016027,twenties,female
1349,097168,fifties,male
1350,057432,seventies,female
1351,000484,fourties,female
1352,073550,fourties,male
1353,121773,seventies,male
1354,142625,sixties,female
1355,025548,seventies,female
1356,086539,thirties,male
1357,142383,sixties,male
1358,131526,thirties,female
1359,056478,fourties,female
1360,089142,thirties,male
1361,063468,fourties,male
1362,076415,teens,male
1363,018477,twenties,female
1364,140215,seventies,male
1365,139884,twenties,male
1366,020590,thirties,male
1367,020837,seventies,female
1368,130543,twenties,female
1369,115326,thirties,male
1370,071391,teens,female
1371,049212,twenties,female
1372,049464,teens,female
1373,123360,fourties,male
1374,079888,fifties,male
1375,126368,thirties,male
1376,055980,fifties,female
1377,055818,teens,female
1378,139404,sixties,female
1379,069484,thirties,male
1380,072398,teens,female
1381,032234,twenties,female
1382,069847,twenties,male
1383,080700,teens,female
1384,097991,seventies,female
1385,088254,teens,male
1386,107806,teens,female
1387,091255,teens,male
1388,074814,fifties,male
1389,119977,fourties,female
1390,136142,fourties,male
1391,029085,fourties,male
1392,035915,fourties,male
1393,109988,seventies,male
1394,004932,teens,male
1395,081461,teens,male
1396,110413,sixties,male
1397,060528,fifties,female
1398,053393,sixties,male
1399,031838,fifties,female
1400,016061,sixties,male
1401,032550,sixties,male
1402,140082,thirties,female
1403,110337,twenties,female
1404,042867,fifties,female
1405,096143,fifties,female
1406,074620,thirties,male
1407,059746,teens,female
1408,124427,sixties,male
1409,007095,twenties,female
1410,052926,seventies,female
1411,038356,seventies,female
1412,099535,fourties,female
1413,076145,thirties,female
1414,104316,sixties,female
1415,016882,twenties,female
1416,142965,thirties,male
1417,102854,twenties,female
1418,046891,sixties,male
1419,061483,fifties,male
1420,146293,fifties,female
1421,045788,teens,male
1422,139377,twenties,male
1423,049885,thirties,male
1424,125772,fourties,male
1425,048058,fifties,female
1426,022304,seventies,female
1427,120377,teens,female
1428,064484,teens,male
1429,018678,sixties,male
1430,063832,thirties,female
1431,115239,fourties,female
1432,079267,thirties,male
1433,085148,fifties,female
1434,118128,twenties,female
1435,079517,fifties,female
1436,083645,seventies,female
1437,144552,fourties,male
1438,003852,fourties,male
1439,050208,twenties,female
1440,092878,teens,male
1441,068121,thirties,male
1442,031606,fourties,female
1443,117886,fifties,female
1444,073820,twenties,male
1445,121275,fifties,female
1446,087683,twenties,male
1447,014396,thirties,male
1448,133357,twenties,female
1449,126166,teens,male
1450,110473,thirties,female
1451,073895,teens,female
1452,137691,teens,female
1453,082307,teens,female
1454,003041,fourties,female
1455,052611,seventies,female
1456,148193,teens,male
1457,147629,fifties,female
1458,105057,twenties,male
1459,015804,seventies,female
1460,117820,seventies,female
1461,029643,seventies,female
1462,098149,fourties,male
1463,099188,thirties,female
1464,032829,fifties,female
1465,139987,thirties,female
1466,132513,seventies,male
1467,097638,twenties,male
1468,118317,fifties,female
1469,060625,twenties,male
1470,131511,seventies,female
1471,130500,teens,male
1472,114153,twenties,female
1473,037171,seventies,male
1474,047231,teens,male
1475,105869,twenties,female
1476,089929,fourties,female
1477,090373,teens,male
1478,021332,sixties,male
1479,144932,fourties,female
1480,025074,twenties,male
1481,006169,fourties,female
1482,133987,fourties,female
1483,136512,teens,male
1484,080329,teens,female
1485,013711,fifties,male
1486,066191,sixties,male
1487,142756,fourties,female
1488,110677,fifties,male
1489,038005,seventies,male
1490,047529,fourties,male
1491,125722,sixties,female
1492,135461,fifties,male
1493,145975,teens,female
1494,028466,thirties,female
1495,096477,fourties,male
1496,049236,fifties,female
1497,072212,fourties,female
1498,037485,thirties,male
1499,026277,thirties,female
1500,000388,twenties,female
1501,085898,thirties,female
1502,104974,twenties,male
1503,049082,twenties,female
1504,081377,fifties,male
1505,044781,fifties,female
1506,108046,twenties,female
1507,036438,seventies,male
1508,029231,fourties,male
1509,127762,twenties,male
1510,053192,seventies,female
1511,079300,teens,male
1512,100428,seventies,female
1513,096185,fourties,female
1514,104734,thirties,male
1515,085760,teens,female
1516,070257,seventies,male
1517,023977,twenties,male
1518,037927,thirties,female
1519,054498,fourties,female
1520,144559,teens,female
1521,071941,sixties,female
1522,089321,fourties,female
1523,145878,fourties,male
1524,116398,sixties,male
1525,013178,fourties,female
1526,021725,thirties,female
1527,134853,twenties,male
1528,125933,thirties,female
1529,094448,thirties,male
1530,054100,fourties,female
1531,119279,twenties,male
1532,030667,thirties,female
1533,096965,sixties,female
1534,115420,fifties,female
1535,017719,thirties,female
1536,132468,fourties,male
1537,083503,seventies,female
1538,053338,sixties,female
1539,102392,thirties,female
1540,074250,seventies,male
1541,142009,teens,male
1542,084864,sixties,female
1543,112830,teens,female
1544,067931,teens,female
1545,058855,sixties,male
1546,037851,seventies,male
1547,029800,teens,female
1548,135485,fifties,male
1549,101986,fifties,male
1550,089336,sixties,male
1551,133966,twenties,female
1552,091499,thirties,male
1553,142390,fourties,female
1554,078495,teens,female
1555,001176,fifties,female
1556,016380,sixties,female
1557,014431,twenties,male
1558,066160,fifties,female
1559,099718,teens,female
1560,075790,fourties,female
1561,088248,twenties,female
1562,030804,teens,female
1563,142183,sixties,male
1564,048160,teens,female
1565,105087,fourties,female
1566,032874,twenties,female
1567,080999,sixties,male
1568,042729,sixties,female
1569,122643,seventies,female
1570,039782,fifties,female
1571,019531,seventies,female
1572,100151,thirties,female
1573,012291,twenties,female
1574,027442,fifties,female
1575,033390,seventies,female
1576,065397,seventies,female
1577,120867,teens,female
1578,104306,sixties,female
1579,053308,fourties,female
1580,073303,twenties,female
1581,100352,thirties,female
1582,099844,sixties,female
1583,069378,fourties,female
1584,001833,seventies,male
1585,120237,twenties,female
1586,075709,seventies,female
1587,009199,sixties,female
1588,125485,thirties,female
1589,102750,teens,female
1590,116666,seventies,female
1591,120884,teens,female
1592,017458,fourties,male
1593,070848,twenties,female
1594,083503,seventies,female
1595,089383,teens,male
1596,077892,thirties,male
1597,053046,teens,male
1598,035603,twenties,male
1599,087830,thirties,male
1600,142610,fifties,male
1601,086777,twenties,male
1602,017484,twenties,female
1603,042218,teens,male
1604,132207,seventies,male
1605,047315,fourties,male
1606,129706,thirties,male
1607,146777,sixties,female
1608,041185,fifties,male
1609,059360,thirties,male
1610,122131,fifties,female
1611,009624,fifties,male
1612,101988,fifties,male
1613,087835,twenties,female
1614,032633,fourties,female
1615,109429,fifties,male
1616,088916,teens,female
1617,077495,fourties,male
1618,066440,fourties,male
1619,041484,fifties,female
1620,086796,sixties,female
1621,130430,fourties,male
1622,017010,fifties,male
1623,099178,sixties,male
1624,129361,fourties,male
1625,113054,fifties,male
1626,136297,teens,male
1627,095828,sixties,female
1628,069130,fifties,female
1629,078747,sixties,female
1630,006634,thirties,male
1631,025901,seventies,male
1632,065335,seventies,female
1633,121695,seventies,female
1634,056924,fourties,female
1635,032328,fourties,female
1636,131092,fourties,male
1637,024904,fifties,male
1638,047607,fifties,female
1639,096872,thirties,male
1640,068671,fourties,male
1641,045020,seventies,male
1642,146960,sixties,male
1643,083931,fourties,female
1644,143854,fifties,female
1645,110523,thirties,male
1646,117208,seventies,male
1647,139528,seventies,female
1648,080586,fifties,female
1649,005041,thirties,male
1650,067991,thirties,male
1651,123765,fifties,female
1652,117303,fourties,male
1653,087726,fourties,female
1654,099020,sixties,male
1655,041561,teens,male
1656,046916,teens,female
1657,024914,seventies,female
1658,086719,seventies,female
1659,137659,fifties,female
1660,001426,fourties,male
1661,099566,fifties,male
1662,118812,fourties,female
1663,117820,seventies,female
1664,141788,teens,male
1665,111681,twenties,female
1666,147588,seventies,female
1667,060191,sixties,male
1668,080855,fourties,male
1669,046714,teens,female
1670,017503,fifties,female
1671,103470,thirties,female
1672,127831,fourties,male
1673,026358,teens,male
1674,044424,thirties,male
1675,034356,twenties,female
