rowid,sampleid,age,gender
1254,044312,teens,male
1255,125300,twenties,male
1256,049740,seventies,male
1257,134962,fifties,female
1258,026555,twenties,male
1259,104029,fifties,male
1260,125268,twenties,male
1261,011989,sixties,female
1262,002279,teens,female
1263,066345,fourties,male
1264,145781,twenties,male
1265,099766,thirties,male
1266,127655,twenties,male
1267,023223,fourties,male
1268,078151,thirties,female
1269,123576,teens,male
1270,139904,thirties,male
1271,116109,thirties,female
1272,039448,sixties,male
1273,006243,fourties,male
1274,104474,teens,male
1275,136230,twenties,female
1276,139852,thirties,male
1277,042584,fourties,female
1278,044732,twenties,male
1279,064879,thirties,male
1280,050144,thirties,male
1281,010034,twenties,male
1282,008976,twenties,male
1283,104811,thirties,female
1284,034043,fifties,female
1285,097586,teens,male
1286,053962,thirties,male
1287,117762,fourties,male
1288,009610,twenties,female
1289,058400,thirties,male
1290,045318,thirties,male
1291,134121,thirties,male
1292,110300,thirties,male
1293,148424,fourties,male
1294,081577,fifties,female
1295,051009,thirties,male
1296,012471,teens,male
1297,063754,twenties,male
1298,121875,thirties,female
1299,011488,thirties,male
1300,077197,thirties,female
1301,018510,thirties,male
1302,005669,thirties,male
1303,070311,twenties,male
1304,114398,fourties,male
1305,006696,thirties,male
1306,022552,thirties,male
1307,086963,thirties,male
1308,140298,thirties,male
1309,052530,fourties,male
1310,039708,seventies,male
1311,089278,fifties,male
1312,120819,thirties,male
1313,028986,thirties,male
1314,123865,thirties,male
1315,122255,thirties,male
1316,007028,thirties,male
1317,107813,teens,male
1318,039214,fifties,female
1319,064322,twenties,male
1320,101157,twenties,female
1321,120954,fourties,male
1322,116714,twenties,male
1323,007132,fourties,male
1324,042811,fourties,male
1325,005755,twenties,male
1326,023849,fifties,female
1327,111563,twenties,male
1328,060030,fourties,male
1329,122981,twenties,male
1330,040657,twenties,male
1331,021176,twenties,male
1332,148037,thirties,male
1333,114015,twenties,male
1334,100062,thirties,male
1335,095127,twenties,male
1336,125965,twenties,female
1337,130342,fourties,male
1338,035472,twenties,male
1339,096878,fifties,female
1340,084708,fourties,female
1341,044017,thirties,female
1342,071323,twenties,female
1343,085512,seventies,male
1344,098500,thirties,female
1345,125019,fourties,male
1346,016863,twenties,male
1347,040683,fourties,male
1348,024278,thirties,male
1349,036860,twenties,female
1350,122462,thirties,male
1351,005775,sixties,male
1352,051916,sixties,male
1353,024994,fifties,male
1354,037944,fourties,male
1355,083898,thirties,male
1356,120235,twenties,male
1357,082360,thirties,male
1358,110712,twenties,male
1359,146615,fourties,male
1360,081346,twenties,male
1361,104928,fifties,female
1362,039025,teens,male
1363,080282,fifties,female
1364,121194,fifties,female
1365,140872,twenties,male
1366,076075,twenties,female
1367,005767,twenties,male
1368,146326,fourties,male
1369,062053,seventies,male
1370,071748,thirties,male
1371,089330,twenties,female
1372,090481,twenties,male
1373,119596,teens,male
1374,124299,twenties,male
1375,010981,twenties,female
1376,097892,fourties,female
1377,100447,twenties,male
1378,145167,twenties,male
1379,098680,twenties,female
1380,039114,teens,female
1381,021834,thirties,female
1382,009648,fifties,male
1383,078384,fourties,male
1384,086133,fourties,male
1385,079862,fifties,male
1386,049941,thirties,male
1387,077659,twenties,male
1388,040109,twenties,male
1389,043403,thirties,male
1390,029079,thirties,male
1391,103612,thirties,female
1392,010542,fourties,male
1393,076462,fifties,female
1394,074746,thirties,male
1395,118984,twenties,male
1396,103675,twenties,female
1397,076534,thirties,female
1398,111476,fourties,male
1399,113933,teens,male
1400,009077,sixties,female
1401,045329,twenties,male
1402,045808,fourties,male
1403,068873,fourties,male
1404,075720,twenties,male
1405,135475,fourties,male
1406,052024,twenties,male
1407,021600,twenties,female
1408,112964,sixties,female
1409,127930,twenties,female
1410,058104,thirties,male
1411,090970,sixties,male
1412,028040,sixties,male
1413,031131,thirties,male
1414,056840,twenties,male
1415,115978,fifties,male
1416,040256,twenties,female
1417,085688,thirties,male
1418,127964,thirties,male
1419,141094,fourties,female
1420,102841,fourties,male
1421,035072,thirties,male
1422,026944,twenties,male
1423,041615,thirties,male
1424,068242,fourties,male
1425,058619,twenties,male
1426,060227,fifties,female
1427,111738,thirties,male
1428,121881,twenties,male
1429,147102,fourties,male
1430,101993,fourties,male
1431,048668,thirties,male
1432,033499,fourties,male
1433,055881,twenties,male
1434,079531,twenties,male
1435,093459,twenties,female
1436,001171,fifties,female
1437,145268,thirties,male
1438,009813,twenties,male
1439,087377,twenties,male
1440,036351,thirties,female
1441,112532,twenties,male
1442,139985,fourties,male
1443,012358,thirties,male
1444,031385,fifties,female
1445,052300,thirties,female
1446,143639,twenties,male
1447,085646,twenties,male
1448,084898,teens,male
1449,084072,teens,male
1450,133434,sixties,male
1451,022560,twenties,male
1452,129576,fifties,male
1453,077178,seventies,male
1454,086224,fifties,male
1455,138014,twenties,male
1456,030424,twenties,male
1457,034033,fifties,male
1458,063087,fifties,female
1459,140976,fourties,male
1460,128618,fifties,female
1461,030645,fourties,male
1462,104093,teens,male
1463,013808,thirties,male
1464,050493,thirties,male
1465,061107,fifties,female
1466,099408,twenties,male
1467,022973,twenties,male
1468,047612,twenties,male
1469,095566,teens,male
1470,146288,thirties,male
1471,070576,twenties,male
1472,064707,teens,male
1473,009667,fourties,male
1474,090660,fifties,male
1475,006281,twenties,female
1476,114815,fourties,male
1477,009162,thirties,male
1478,108151,thirties,male
1479,062117,thirties,male
1480,054419,fourties,male
1481,148291,thirties,male
1482,128525,teens,male
1483,021592,twenties,male
1484,019035,thirties,male
1485,025144,thirties,male
1486,068988,twenties,male
1487,127995,thirties,male
1488,034222,twenties,male
1489,027016,twenties,male
1490,035930,thirties,male
1491,115855,fourties,female
1492,068850,fourties,female
1493,066312,fourties,male
1494,136566,fifties,male
1495,014893,twenties,female
1496,097681,sixties,male
1497,100006,fifties,male
1498,028468,fourties,male
1499,098505,thirties,female
1500,070970,thirties,male
1501,085701,thirties,male
1502,101740,fourties,male
1503,127983,teens,male
1504,057410,sixties,male
1505,136962,fifties,female
1506,108102,thirties,male
1507,148193,teens,male
1508,072858,thirties,female
1509,090991,twenties,male
1510,040048,fourties,male
1511,120699,fifties,male
1512,041380,fifties,male
1513,082254,fifties,female
1514,099137,thirties,male
1515,108223,fifties,male
1516,109418,seventies,male
1517,093503,fourties,female
1518,122180,teens,female
1519,054415,teens,female
1520,056465,thirties,male
1521,104269,thirties,male
1522,022291,fourties,female
1523,146542,fourties,male
1524,051574,twenties,male
1525,002149,thirties,male
1526,129936,thirties,male
1527,044788,twenties,male
1528,133406,thirties,male
1529,115190,fourties,male
1530,141518,teens,female
1531,102839,twenties,male
1532,083124,fourties,male
1533,064563,thirties,male
1534,127229,thirties,male
1535,125977,fourties,female
1536,002790,thirties,male
1537,131890,fifties,male
1538,072950,thirties,female
1539,017591,sixties,male
1540,010267,fifties,male
1541,092256,teens,male
1542,088325,fourties,male
1543,084410,twenties,male
1544,018912,sixties,male
1545,035632,twenties,male
1546,020200,twenties,male
1547,128819,fourties,female
1548,144042,fifties,male
1549,020234,twenties,male
1550,028852,fifties,female
1551,056192,twenties,male
1552,056688,fourties,male
1553,067997,thirties,male
1554,130506,thirties,male
1555,046042,fourties,male
1556,003217,thirties,male
1557,056565,twenties,male
1558,078833,twenties,female
1559,096097,fourties,female
1560,047006,fifties,male
1561,066463,fourties,female
1562,010515,fifties,male
1563,055060,thirties,male
1564,113191,twenties,male
1565,128910,twenties,male
1566,036261,twenties,male
1567,035615,thirties,male
1568,126412,fifties,male
1569,077705,twenties,male
1570,101588,twenties,female
1571,070807,sixties,male
1572,120521,fifties,male
1573,146690,sixties,male
1574,077121,fourties,male
1575,117035,twenties,female
1576,104839,seventies,female
1577,011520,fifties,male
1578,067697,thirties,male
1579,087895,thirties,male
1580,092227,sixties,male
1581,069042,twenties,male
1582,032142,twenties,female
1583,061809,twenties,male
1584,065320,thirties,male
1585,034969,thirties,male
1586,041487,sixties,male
1587,118451,thirties,male
1588,090370,twenties,male
1589,121526,thirties,male
1590,014396,thirties,male
1591,103958,twenties,male
1592,052060,fifties,female
1593,009440,teens,male
1594,022420,twenties,male
1595,117749,thirties,male
1596,069703,fifties,female
1597,080870,twenties,female
1598,003052,twenties,male
1599,033833,fourties,male
1600,095477,thirties,female
1601,000208,twenties,male
1602,055497,twenties,male
1603,147029,twenties,male
1604,074003,fourties,female
1605,114316,fifties,male
1606,036290,twenties,male
1607,011609,sixties,male
1608,135993,fifties,female
1609,107720,fifties,female
1610,084306,thirties,male
1611,131597,thirties,male
1612,037023,fourties,male
1613,136418,twenties,female
1614,077118,thirties,male
1615,018062,thirties,male
1616,011010,twenties,male
1617,026240,thirties,male
1618,099587,twenties,female
1619,043030,twenties,male
1620,090898,thirties,male
1621,130000,twenties,male
1622,059914,twenties,male
1623,062376,thirties,male
1624,102193,thirties,male
1625,032391,fourties,male
1626,006770,seventies,male
1627,066887,fifties,female
1628,061361,fifties,female
1629,032860,fourties,male
1630,117942,fifties,male
1631,032082,twenties,male
1632,026983,twenties,male
1633,138868,twenties,male
1634,131570,fifties,male
1635,072554,thirties,male
1636,103980,fifties,male
1637,119862,twenties,male
1638,139953,fourties,male
1639,077867,fourties,male
1640,021880,fourties,male
1641,037683,twenties,male
1642,116576,twenties,male
1643,047099,fourties,male
1644,068749,fifties,female
1645,101316,fifties,male
1646,126805,twenties,female
1647,064358,twenties,male
1648,079828,sixties,male
1649,143730,thirties,female
1650,069169,fourties,male
1651,135582,thirties,female
1652,134593,fourties,male
1653,111816,fourties,male
1654,147501,sixties,male
1655,036076,twenties,male
1656,051107,twenties,male
1657,140641,twenties,male
1658,083393,teens,male
1659,118937,fourties,female
1660,019069,thirties,male
1661,022099,teens,male
1662,032992,fourties,male
1663,047239,teens,male
1664,140995,twenties,male
1665,003698,twenties,male
1666,060020,thirties,male
1667,068351,thirties,male
1668,145943,thirties,male
1669,066350,twenties,male
1670,112928,thirties,female
1671,047936,twenties,male
1672,100087,sixties,male
1673,119058,fifties,male
1674,000818,teens,male
1675,066888,sixties,male
1676,114191,thirties,male
1677,117854,sixties,female
1678,130547,fourties,male
1679,016293,thirties,male
1680,035162,twenties,female
1681,023431,twenties,male
1682,074036,thirties,male
1683,022510,thirties,male
1684,065023,thirties,male
1685,054443,thirties,male
1686,043158,twenties,male
1687,038213,twenties,male
1688,100363,fourties,male
1689,124399,thirties,female
1690,032927,twenties,female
1691,087164,fourties,male
1692,135754,twenties,female
1693,129339,fifties,male
1694,145980,fifties,female
1695,026635,thirties,male
1696,138067,fifties,female
1697,125838,fourties,female
1698,023630,twenties,male
1699,030368,twenties,male
1700,029723,fifties,male
1701,037269,fifties,male
1702,052051,twenties,male
1703,022518,fifties,male
1704,022936,thirties,male
1705,008298,fourties,male
1706,134857,fourties,male
1707,105716,fifties,male
1708,092285,fourties,male
1709,028108,thirties,female
1710,111986,thirties,male
1711,147633,fourties,male
1712,021571,twenties,male
1713,140827,teens,female
1714,033474,twenties,male
1715,003025,twenties,male
1716,052157,seventies,male
1717,079865,thirties,female
1718,016429,twenties,male
1719,038352,thirties,male
1720,089065,seventies,female
1721,121582,fifties,male
1722,128376,seventies,male
1723,127863,sixties,female
1724,124792,fifties,male
1725,020326,twenties,male
1726,140290,thirties,male
1727,066657,fourties,male
1728,066745,thirties,male
1729,072633,twenties,female
1730,035040,twenties,male
1731,122943,thirties,female
1732,029057,twenties,male
1733,048273,thirties,female
1734,004382,teens,male
1735,012644,twenties,female
1736,028202,twenties,male
1737,147631,fifties,male
1738,131964,fourties,male
1739,028148,fourties,male
1740,040823,seventies,male
1741,010639,twenties,male
1742,084925,thirties,male
1743,095024,fourties,male
1744,141548,teens,male
1745,039745,thirties,male
1746,135908,thirties,male
1747,139951,fifties,female
1748,091698,fourties,male
1749,141660,twenties,male
1750,107657,thirties,male
1751,003095,twenties,male
1752,087840,thirties,male
1753,135151,fourties,male
1754,141895,thirties,male
1755,012955,twenties,male
1756,043779,twenties,male
1757,013939,fifties,female
1758,055244,fifties,male
1759,145706,fourties,female
1760,023506,fifties,male
1761,118681,twenties,male
1762,024421,thirties,male
1763,025617,thirties,female
1764,093172,thirties,female
1765,034837,thirties,male
1766,123536,thirties,male
